row ID,row m/z,row retention time,5101-b1-control_c18neg_82.mzML Peak height,5105-b3-lyc_c18neg_21.mzML Peak height,5112-b1-beta_c18neg_34.mzML Peak height,5107-b1-beta_c18neg_29.mzML Peak height,5105-b1-lyc_c18neg_76.mzML Peak height,5102-b1-control_c18neg_5.mzML Peak height,5101-b3-control_c18neg_66.mzML Peak height,5103-b1-lyc_c18neg_35.mzML Peak height,5104-b3-lyc_c18neg_32.mzML Peak height,5109-b3-beta_c18neg_81.mzML Peak height,5104-b1-lyc_c18neg_10.mzML Peak height,5108-b1-control_c18neg_71.mzML Peak height,5113-b3-beta_c18neg_47.mzML Peak height,5111-b1-control_c18neg_4.mzML Peak height,5109-b1-beta_c18neg_65.mzML Peak height,5111-b3-control_c18neg_39.mzML Peak height,5110-b1-lyc_c18neg_59.mzML Peak height,5102-b3-control_c18neg_33.mzML Peak height,5108-b3-control_c18neg_22.mzML Peak height,5103-b3-lyc_c18neg_63.mzML Peak height,5107-b3-beta_c18neg_28.mzML Peak height,5112-b3-beta_c18neg_56.mzML Peak height,5113-b1-beta_c18neg_53.mzML Peak height,5110-b3-lyc_c18neg_84.mzML Peak height,5114-b1-beta_c18neg_26.mzML Peak height,5114-b3-beta_c18neg_23.mzML Peak height,5122-b3-lyc_c18neg_75.mzML Peak height,5124-b3-control_c18neg_68.mzML Peak height,5117-b3-lyc_c18neg_2.mzML Peak height,5120-b1-beta_c18neg_72.mzML Peak height,5115-b1-lyc_c18neg_36.mzML Peak height,5125-b3-control_c18neg_51.mzML Peak height,5116-b3-control_c18neg_20.mzML Peak height,5126-b3-beta_c18neg_24.mzML Peak height,5118-b3-lyc_c18neg_9.mzML Peak height,5117-b1-lyc_c18neg_46.mzML Peak height,5123-b3-control_c18neg_40.mzML Peak height,5115-b3-lyc_c18neg_70.mzML Peak height,5122-b1-lyc_c18neg_14.mzML Peak height,5125-b1-control_c18neg_80.mzML Peak height,5123-b1-control_c18neg_11.mzML Peak height,5116-b1-control_c18neg_6.mzML Peak height,5120-b3-beta_c18neg_54.mzML Peak height,5121-b1-beta_c18neg_69.mzML Peak height,5121-b3-beta_c18neg_48.mzML Peak height,5118-b1-lyc_c18neg_57.mzML Peak height,5124-b1-control_c18neg_45.mzML Peak height,5119-b3-control_c18neg_58.mzML Peak height,5119-b1-control_c18neg_74.mzML Peak height,5127-b1-control_c18neg_30.mzML Peak height,PB2_c18neg_3.mzML Peak height,PB3_c18neg_4.mzML Peak height,PB1_c18neg_2.mzML Peak height,5131-b1-beta_c18neg_38.mzML Peak height,5135-b1-lyc_c18neg_12.mzML Peak height,5129-b3-lyc_c18neg_16.mzML Peak height,5131-b3-beta_c18neg_3.mzML Peak height,5134-b3-beta_c18neg_64.mzML Peak height,5133-b3-control_c18neg_15.mzML Peak height,5127-b3-control_c18neg_83.mzML Peak height,5126-b1-beta_c18neg_62.mzML Peak height,5136-b1-beta_c18neg_44.mzML Peak height,5133-b1-control_c18neg_27.mzML Peak height,5134-b1-beta_c18neg_42.mzML Peak height,5135-b3-lyc_c18neg_18.mzML Peak height,5128-b1-lyc_c18neg_8.mzML Peak height,5128-b3-lyc_c18neg_60.mzML Peak height,5136-b3-beta_c18neg_77.mzML Peak height,5132-b1-beta_c18neg_41.mzML Peak height,5132-b3-beta_c18neg_52.mzML Peak height,5129-b1-lyc_c18neg_78.mzML Peak height,5130-b3-lyc_c18neg_50.mzML Peak height,5130-b1-lyc_c18neg_17.mzML Peak height,QC2_c18neg_7.mzML Peak height,QC1_c18neg_1.mzML Peak height,QC3_c18neg_13.mzML Peak height,QC4_c18neg_19.mzML Peak height,QC5_c18neg_25.mzML Peak height,QC7_c18neg_37.mzML Peak height,QC8_c18neg_43.mzML Peak height,QC6_c18neg_31.mzML Peak height,QC14_c18neg_79.mzML Peak height,QC13_c18neg_73.mzML Peak height,QC12_c18neg_67.mzML Peak height,QC10_c18neg_55.mzML Peak height,QC15_c18neg_85.mzML Peak height,QC11_c18neg_61.mzML Peak height,QC9_c18neg_49.mzML Peak height,
2339,878.5902553585064,7.304875,7596.1035,8661.158,8426.131,8587.76,7568.28,8337.873,10681.74,5911.234,7533.011,10026.1455,5780.586,7728.9976,12276.125,9055.866,7786.7524,13547.294,5949.9316,10329.533,9244.488,9665.271,11480.653,12404.682,9444.836,9402.949,9370.338,10625.517,9352.432,10926.908,10640.433,10678.24,10000.298,11576.18,8848.903,9563.573,10978.191,9588.592,9901.782,11958.758,8648.932,10904.487,7497.598,7781.1274,12425.492,11464.472,11396.471,8377.526,9666.383,11664.002,7542.038,10427.07,0,0,0,5028.3945,8424.124,11174.065,5479.5195,9436.474,9333.821,12187.349,7597.7563,7656.079,6483.0586,9099.71,12870.557,8205.443,7559.637,10296.16,12298.122,12785.0,11331.349,7582.3696,8725.54,9312.8125,9909.631,8768.691,9338.557,10211.779,8804.667,9066.62,9681.075,8926.116,11673.468,10326.878,8167.247,9267.69,8864.899,8942.655,
2340,840.5748847360171,7.321217,16394.422,9371.38,11219.093,12823.278,8689.86,11478.088,14698.765,6735.047,13772.56,15686.836,10628.534,12771.32,15166.799,23326.031,12589.439,18744.232,10047.532,18181.992,13101.37,12704.332,21368.51,19064.012,8222.043,14521.439,12262.012,14861.202,19141.598,13993.573,20411.293,15400.08,16380.918,13976.802,15532.544,18132.873,16092.044,19114.412,12636.99,20529.15,10510.708,14203.366,8380.839,8200.392,19935.232,8770.4,12310.345,11776.383,11244.101,16618.29,12207.458,12214.387,0,0,0,8273.92,23595.162,16406.582,7159.4946,16021.929,17764.627,13828.443,16707.326,10206.113,13565.344,20570.03,21797.992,9452.02,10945.463,13726.252,15453.376,21515.586,10900.672,12408.065,20453.672,16154.563,13482.822,14926.093,14087.708,14681.004,13209.692,13595.267,13775.298,14030.643,15310.138,15592.235,15509.841,16242.14,14318.865,15413.937,
2344,955.9720434980399,7.3247375,18368.436,72517.62,74083.73,68550.02,21176.223,92243.625,18986.596,71668.914,81439.664,18648.592,107659.1,16839.629,32969.227,80599.16,17921.94,88031.266,20153.902,85013.77,69860.055,20711.738,73434.56,17829.963,16485.783,17868.936,84757.52,68841.93,19850.496,20296.918,75910.41,20502.953,79263.445,16769.594,70028.23,63982.438,95806.89,68650.586,126007.414,18344.81,88378.21,18508.375,96103.03,87656.25,52571.844,21875.127,16321.621,19958.85,16312.031,21710.99,19004.906,62383.348,103747.87,85734.5,99738.055,105417.13,111876.555,78533.6,95165.625,17766.973,62782.168,17399.36,18690.854,87619.02,87906.57,17858.17,79494.62,70956.74,17798.287,19582.186,97030.85,78181.055,23356.043,68409.234,86979.62,90913.445,80484.84,50708.71,83034.87,98849.9,100401.97,85516.04,75888.75,16256.34,103833.57,17636.564,84593.695,19224.213,17642.97,18614.639,
2351,1602.122815290037,7.338535,3432.839,4228.945,5205.765,2730.5005,3596.0056,5334.3574,4923.5425,3657.5757,4104.0957,3360.5886,3531.745,3034.2842,3469.1128,4771.166,3530.6357,5315.2437,3701.1748,6685.1577,2203.3584,3584.3655,3996.573,5315.7676,2349.4802,4865.5557,3415.853,5233.0054,7149.655,5557.342,3822.767,4190.7275,4960.4497,3048.776,4722.3555,5329.8545,4662.222,4907.032,5065.006,3997.7908,3267.787,3283.6396,3721.971,6476.366,4981.999,4471.2583,5840.9497,3864.2397,4260.4067,4471.604,2263.2405,6195.509,0,0,0,5854.205,5200.185,5846.946,6269.659,3643.3057,4164.2397,5876.017,4967.7666,5070.2705,6704.0503,3350.766,5620.4385,4089.297,4044.975,4384.2285,4536.148,4275.3384,5478.2583,4827.0,5222.928,4045.9238,4976.4727,4434.809,4922.3047,3967.278,4034.173,4663.289,4355.048,3994.4912,4620.4854,4230.666,4276.281,3778.6206,3664.674,5240.471,
2357,948.517254025271,7.337164,8086.6675,6872.6235,7882.78,6845.0,7640.19,7606.757,8335.008,7026.745,6994.363,7841.322,7623.2837,7101.548,7611.116,6508.4194,6740.1216,7723.988,7827.8447,7838.336,6049.3486,8171.528,6656.774,8569.761,5941.4536,7411.717,6265.4575,7169.4917,8295.718,8189.372,8746.212,7918.037,7529.0947,7317.621,6551.4062,7150.3257,7078.422,8688.74,6852.351,7531.422,6722.8945,6753.8115,7379.9463,8601.587,8203.958,7299.1562,7166.6675,7775.8867,7718.421,7701.645,5607.5786,7391.8877,0,0,0,8504.086,7712.1973,7550.274,7902.845,7462.357,8285.066,8506.645,7938.9287,7242.6978,8716.98,6115.0464,7520.0605,6634.8203,7883.0913,7778.9224,7506.143,6710.6606,7724.184,7879.7236,7580.9736,6586.7056,7036.1743,7180.8687,6588.076,6796.3804,7093.273,7672.2725,7267.093,8535.473,7172.907,7274.8516,8858.28,7579.134,7819.8535,7389.898,
2360,886.5330531858093,7.335398,16539.998,16665.645,18839.924,13657.293,16709.994,17498.127,17116.484,16269.015,16539.562,15941.825,19204.268,15593.094,17278.967,16737.018,15702.223,16735.512,16319.094,18994.629,12845.15,19136.193,16973.055,19769.498,13507.895,18958.096,15073.39,16517.32,19911.15,20036.914,17397.668,16423.42,18226.826,17808.066,16292.118,17935.95,19445.953,17629.285,19085.031,15112.409,16964.613,15456.101,16619.254,20674.244,17654.45,16188.331,16670.117,17593.525,15655.374,16242.616,15054.837,17474.395,0,0,0,18125.125,17787.225,17880.291,18290.176,16184.251,17929.324,17432.9,17804.766,18196.982,20141.3,13271.956,17333.004,17535.717,16738.133,18560.762,17612.912,16959.385,17936.871,17115.797,18884.63,18387.408,17568.514,17119.955,20938.23,19732.453,20042.127,17680.58,18916.281,16992.07,17793.615,16781.377,17084.697,17498.93,18379.436,16473.482,
2363,897.5657190810699,7.337096,28673.652,32337.113,35535.04,26459.541,25784.658,33463.434,33089.5,29969.201,30848.926,27631.37,31288.057,23974.816,25265.096,36057.215,27806.59,34079.484,26779.568,35979.023,22492.832,31023.238,30352.104,37375.367,22428.498,33076.28,26292.16,31337.055,36659.82,34467.22,31623.227,31632.736,33700.02,29084.596,31401.15,32533.953,32155.299,33486.99,31817.158,31054.006,28992.963,27249.057,29950.602,38482.117,31513.18,31230.398,35074.074,31677.605,31854.318,34844.016,22439.209,35034.453,0,0,0,40866.863,36734.72,35352.715,36684.383,28825.307,29685.559,34314.652,32181.42,34067.758,36904.27,27153.857,30634.654,32409.162,30220.13,32567.314,30818.139,33117.23,33715.31,30988.781,35017.496,32101.246,32431.422,30666.295,32367.162,32078.63,32404.291,30440.787,30337.05,32094.568,30851.812,32927.17,32664.514,34285.348,31844.953,35301.05,
2365,1026.5194847451498,7.337752,7702.3306,6187.2197,8941.714,5898.443,7416.894,6689.981,6580.738,6589.4453,6337.423,6392.4644,6760.727,6066.927,6369.0,7044.763,6555.544,7499.1577,7887.56,7817.3867,5458.9775,7478.1826,6857.507,8341.514,5467.6787,6443.6777,6903.5264,8467.626,7769.741,7785.3164,6495.525,7587.7046,8400.605,6892.948,7451.7227,6400.841,6520.1445,7839.513,7032.8447,7250.3477,6759.568,5878.867,6324.0386,6950.047,7524.028,6119.3184,8001.3735,6599.524,7165.6475,7600.9434,5530.411,6785.8516,0,0,0,7300.405,6291.3066,6829.248,7387.7715,6645.711,7297.285,7404.9204,7249.568,8891.76,6891.5195,5861.776,6377.3296,6897.9023,7590.8223,6619.5527,7975.091,7247.535,7212.942,6713.296,6537.959,6312.884,6674.0474,7257.9546,6648.886,7017.18,7082.758,7500.408,7055.7627,7164.6084,7134.293,6881.759,6078.0703,8636.033,6598.956,7614.555,
2366,964.5494587144484,7.3389935,12165.591,11723.414,12946.053,9097.1,11920.502,12832.403,12838.295,11971.914,12768.534,12217.729,12472.633,10783.488,10862.283,12761.985,10446.875,12887.591,11513.055,13761.261,10191.102,12476.023,11485.641,12398.015,8787.367,12733.278,9892.003,13189.801,12883.758,12444.729,12319.669,11166.389,12364.086,10475.526,11845.43,12154.432,12007.414,11881.822,11574.29,12855.641,10424.653,10794.056,11994.708,13869.022,11352.846,11279.949,11678.391,11385.732,13189.267,11636.638,7917.7695,11892.441,0,0,0,13420.1455,11672.72,13959.612,12928.179,10781.223,12103.129,11431.015,11339.719,12762.381,13423.511,10173.613,10931.613,11532.215,11760.434,12851.697,11321.892,10525.911,12418.633,11644.294,12812.496,11078.732,11200.367,11288.262,11351.473,12441.955,11393.633,11918.509,11361.105,11609.109,11977.135,12909.232,12057.34,11600.26,13362.054,12607.829,
2367,818.5462251219435,7.3372946,55049.555,55932.875,60956.805,42726.254,50863.242,62301.35,58696.36,53342.266,55475.062,52525.414,56485.1,46685.703,49620.926,60033.69,48270.066,66186.1,56164.652,65244.62,40582.75,54584.25,60995.703,59378.96,40340.4,55165.883,50369.13,60405.363,65076.945,64448.996,53912.727,56030.277,60356.59,51298.31,58871.676,64859.582,59811.824,65915.016,56623.035,58904.824,52558.48,48910.348,54250.34,70359.32,64833.293,56129.74,61137.53,57476.543,57240.11,58598.62,40049.945,64386.758,0,0,0,64765.676,61792.24,66655.55,67338.04,50832.145,59287.33,61164.613,60520.51,62931.312,67581.125,42672.047,58195.688,57464.945,55494.81,62285.035,62854.18,60408.934,61737.633,60035.55,64639.1,62481.793,55103.37,61151.48,56744.758,56736.617,60100.01,59449.64,58146.816,60768.465,60645.555,59378.39,57845.22,61277.19,58017.64,59860.348,
2368,958.5324515404885,7.3373594,15019.356,15097.606,19888.63,12418.514,13965.129,19155.25,16366.787,14579.878,18017.684,15175.791,16948.955,13510.432,15180.658,17094.16,13861.951,19850.008,15581.009,19841.281,11618.736,16311.195,16228.09,21120.037,12970.742,17456.9,13442.698,17271.762,18828.281,20706.574,15585.886,17326.45,17915.404,16913.541,16091.446,16729.205,16462.016,18682.28,17645.416,17998.164,14843.459,14248.322,15532.571,20542.58,17861.35,16911.564,20089.195,18181.615,18269.32,17368.807,12747.426,21252.05,0,0,0,21201.885,17380.021,19387.197,18476.002,15734.485,16640.887,17953.822,18532.7,17666.035,18564.771,15410.562,16735.045,17947.805,17015.764,18673.256,17470.033,16720.4,18018.193,17253.725,16849.824,16537.451,17321.434,16997.164,17319.6,17403.164,18020.992,16869.836,17399.32,17043.113,17228.902,16782.754,16866.547,18741.201,17697.197,17782.512,
2369,942.5547780664269,7.3390613,9148.164,9562.321,9870.871,6725.0435,8110.416,9665.075,9468.559,8706.72,9493.805,8927.623,9353.977,8214.157,8226.719,9866.146,8442.723,10720.45,7988.187,11526.342,6662.5815,11029.317,9727.694,10587.866,6885.816,9470.778,7629.4497,9330.904,10345.723,9764.191,9962.915,8877.984,10614.003,10088.442,9589.161,9662.801,11236.343,11022.657,9647.906,9449.947,9035.388,9697.321,10763.001,13065.829,10429.84,9479.481,10786.83,9043.198,10129.049,9483.212,6235.886,9899.01,0,0,0,11290.967,10981.189,10082.011,10974.134,9003.504,9798.082,10505.672,10294.316,9885.188,11508.505,7521.6157,9970.027,10706.372,9438.977,10258.479,9931.497,9863.673,9913.64,9426.707,11134.354,9992.291,9649.45,10499.365,9143.837,9993.254,9959.201,9253.035,9577.265,10341.312,10356.82,9450.717,10063.547,10069.584,9557.841,10128.08,
2371,1603.1253993190264,7.339843,4002.357,4667.9624,6083.597,2523.6008,3322.6213,4641.6763,4063.2112,4357.2075,4267.8784,2874.9167,4424.2827,3341.8708,3024.2402,5178.1704,3375.5396,6580.6665,3337.9927,5713.5645,2724.5613,4732.291,4438.915,5214.57,2596.7756,4840.737,3760.675,4542.2275,6643.9536,4938.611,3928.6519,4105.4336,4361.6494,3205.397,4371.4136,4367.202,6098.336,5220.94,4043.6316,4563.0625,3182.481,3140.4128,3869.4055,7067.035,5614.523,4593.2246,5726.443,3413.7961,4306.179,4231.0005,2088.7207,6836.031,0,0,0,5825.567,5562.1665,5805.227,4714.8,3231.6494,4911.12,6190.906,4699.545,5538.214,6028.684,3335.596,4605.6196,5070.652,4618.488,5400.1123,4102.064,4218.41,5277.522,4420.0947,4754.9814,4318.2007,4780.651,4250.5024,4162.9097,4484.686,4747.1333,4617.167,3990.0034,4316.666,4320.128,4091.4045,4482.377,4494.2427,4161.138,5142.2275,
2372,880.5376431553633,7.3396482,25622.814,24862.232,32483.486,19604.49,25360.836,26302.59,30732.309,23812.277,25247.86,26114.89,25372.596,22256.568,22987.76,25299.17,23725.436,30356.547,26403.379,27905.441,19630.424,27876.244,27196.668,29379.842,20021.426,29724.486,22528.611,28363.766,30917.738,30222.924,22641.295,29198.547,28235.691,25603.367,26108.156,25704.871,27131.598,30433.842,28806.723,26948.014,22662.965,23579.639,24602.297,29331.373,29546.074,28832.55,29482.844,26210.488,26424.064,26566.826,19109.273,29628.78,0,0,0,31658.955,26890.037,28179.49,28278.762,25002.01,26286.812,32427.17,29874.225,32538.71,29984.848,22245.877,24623.307,24623.463,27629.666,25023.092,26401.5,27055.365,29323.611,30121.883,26657.525,23344.516,23808.168,28237.225,25328.922,25689.594,24615.244,28934.389,26828.346,26736.342,27526.746,26910.576,28489.39,27290.889,25401.305,29256.877,
2374,828.5759102006986,7.3385377,430864.8,498142.1,623800.56,372956.56,432381.4,568160.2,511276.38,455847.38,489208.9,417445.9,485299.75,365225.88,411477.94,554435.8,412151.5,634226.7,444814.34,657008.6,338353.97,483261.47,516473.1,611487.3,312114.1,490997.28,439476.16,578098.2,637872.3,601949.3,494127.8,484639.84,576316.0,447395.9,534005.7,580978.56,589280.44,599976.1,524639.2,493849.16,470851.28,423664.5,496724.97,719525.2,589989.56,509793.53,604160.56,492226.1,511192.53,519726.0,354642.97,640627.56,0,0,0,634610.6,625390.44,613453.4,597293.7,422354.9,549389.94,579579.5,549307.25,585804.2,646626.7,419308.28,570344.7,558888.3,487487.22,556967.5,541145.94,555535.5,572221.44,563970.3,577420.5,512585.6,510292.47,545076.94,545770.75,537805.9,527368.9,518488.94,544105.4,512577.97,497379.03,511392.8,513997.22,499635.47,510473.3,526076.44,
2375,896.5624118777911,7.3398438,51577.68,59417.242,65374.797,42891.945,52490.586,61325.38,57566.24,54074.734,57813.016,53581.027,54479.066,45065.78,46541.58,58830.32,57075.707,70866.805,51722.207,64620.273,39127.85,57761.37,54986.816,64254.434,43272.69,59051.72,49815.984,60618.41,69095.78,70477.09,59924.703,61200.71,63044.53,51804.6,60031.03,58821.79,61142.99,62585.832,60755.523,59714.78,54910.87,50050.73,52223.918,75386.29,61423.05,60542.895,63872.3,57479.45,58377.516,63328.38,38015.195,67506.4,0,0,0,62911.617,64767.76,62707.637,65973.78,50863.574,59567.94,64215.953,61526.68,62367.688,67815.1,44931.758,57518.945,62080.63,57067.223,60475.33,58324.008,61099.055,66575.36,60920.273,62547.02,62185.77,59233.6,58877.246,59145.91,57892.39,59494.973,57813.188,60196.824,61627.1,60408.195,62015.82,58489.242,58727.63,60156.71,58624.96,
2376,820.5461587359446,7.340172,22564.865,22341.387,28514.959,18804.627,21918.658,24595.645,23590.969,22705.992,22629.174,20171.244,23321.672,18805.2,21411.73,26475.445,21522.764,25927.975,21712.822,25705.2,18676.496,23354.783,24527.738,27278.518,17676.828,23849.47,20582.934,23411.795,26945.842,26562.598,22690.88,23413.648,24411.543,21734.5,22666.25,24176.086,25959.777,24419.61,26589.51,22443.912,23095.031,20641.787,24131.088,28551.283,26881.09,25353.135,25763.307,22693.236,25268.113,25216.555,14558.284,26929.117,0,0,0,26589.27,25560.564,28569.44,25978.982,23384.965,25239.771,25570.688,25601.004,24040.914,26446.525,18889.643,23235.691,27510.154,25822.316,28398.004,23668.756,23638.287,27859.139,24640.975,25816.672,23511.969,24542.297,24066.191,25127.5,24908.734,22930.824,22716.672,24587.059,24100.02,24053.506,25245.752,25877.008,24080.04,26217.904,24847.525,
2378,1612.15079977617,7.340497,10090.174,13617.427,19877.41,7342.1045,10365.205,14877.606,12856.953,10626.239,12457.083,9975.522,11291.534,7413.848,8545.461,15860.025,9452.113,19926.654,9811.817,19497.793,5564.0635,12180.801,14521.373,16803.406,5605.858,13442.044,9978.632,16373.106,19964.262,16562.299,11852.758,10967.371,17975.39,10458.134,13502.008,16664.572,15845.513,17074.383,14306.587,13148.003,11376.6875,9596.108,11134.969,25306.115,18344.676,13221.148,17169.17,13811.153,12935.569,13354.219,5145.63,19384.95,0,0,0,19503.66,18517.88,17446.729,17573.18,9518.989,13617.021,16835.057,13786.057,16727.744,20310.389,9764.332,19279.41,13547.256,11568.721,14647.283,14429.468,14880.523,16699.412,14852.071,15467.938,13122.101,12587.009,14163.221,14363.1455,16223.088,14487.526,15123.827,15260.692,13514.009,12486.934,13940.701,13034.198,14603.702,13677.495,13539.175,
2380,845.5636431530855,7.3433084,8650.325,8634.977,9423.876,7654.673,9628.937,8968.818,9090.34,9981.316,9886.459,7627.1343,8768.942,7295.1294,8238.383,9166.023,7723.694,10211.587,9207.053,9992.42,7002.6562,9240.556,8049.714,10262.2705,7462.0283,8858.599,8582.842,8932.395,9798.201,10272.481,9962.566,9156.769,9199.712,9153.44,8499.445,9113.469,9409.531,9978.692,9354.672,9100.228,8374.573,8467.318,9257.047,9645.696,9910.173,9214.052,10248.845,9579.954,9034.034,8591.193,6733.1978,10548.016,0,0,0,10000.356,10396.717,9846.852,9739.001,9100.001,9561.298,9646.463,9442.196,9337.08,9224.465,8290.212,9416.861,10755.882,8886.278,9719.824,9091.025,9439.658,10889.657,10273.351,10024.588,8410.239,9832.022,9122.06,9220.432,8893.751,9340.379,9511.303,8543.53,9620.16,9711.317,8524.868,9949.527,9275.532,8698.455,8985.0,
2382,1637.1538214670682,7.351022,3598.2053,3523.8901,5073.2246,5462.449,3432.538,3487.399,4580.336,2714.525,2341.2195,2915.7656,2565.5095,3789.083,2899.9338,3936.1033,2603.1736,4297.6016,3711.1292,5910.095,2600.7104,2820.8867,4705.184,4785.152,1916.2245,4301.418,7848.81,7424.2266,4074.5518,4419.609,3506.3306,3679.9985,6044.529,3590.4465,4162.3706,3712.5735,4272.939,4125.4785,4178.226,5838.2085,5123.4917,5846.967,6695.929,6717.914,4110.9795,5691.408,6480.097,3447.6265,5377.967,5646.081,4404.844,7322.529,0,0,0,3083.173,7077.06,6096.103,3492.085,3458.058,2958.578,6901.361,3427.6199,5535.3013,4143.0,7517.728,5841.619,4697.6997,3783.1553,6673.4766,5565.191,7264.1157,6262.6616,4782.7075,5025.3477,5514.2563,5032.2036,5618.4917,4311.7925,5120.4546,5313.052,4274.033,6505.293,5877.728,5327.783,4409.7725,5362.754,4304.939,5529.3647,4578.3027,
2383,1613.1544917778492,7.3404317,10747.8955,11770.218,18602.74,7247.3228,9420.921,14693.939,12713.868,10638.814,11569.375,9406.896,11441.228,7506.8403,9211.751,16045.427,8565.347,18761.732,9552.44,19480.76,6969.8276,12553.979,14114.439,17576.553,5414.676,13075.421,9630.615,16045.384,18106.486,15989.542,13065.596,11633.654,15598.473,10072.238,12108.876,15411.984,18135.363,19211.477,12567.565,14179.52,10989.949,9800.828,11211.652,23981.715,16033.712,13247.269,16688.402,13801.773,12893.826,13738.092,4533.934,21395.275,0,0,0,17947.459,19653.361,16575.926,16652.17,10042.264,15426.35,15299.36,14145.388,16496.152,20441.12,9621.001,15258.903,15887.231,10841.136,15648.044,15023.423,14156.105,16758.674,15459.527,16511.082,14225.507,12590.408,13853.665,13758.037,14043.302,14470.931,13814.533,13629.54,13579.733,14070.786,13223.127,14175.571,14532.534,13868.332,13703.903,
2384,912.5357496538811,7.3458567,5677.158,7547.436,7461.7354,6137.0034,5478.4175,6775.141,6010.421,5617.0635,6031.436,5915.761,5818.876,5952.976,5586.8613,6172.9614,6346.3076,6334.5063,5849.095,7986.297,4525.023,5887.0786,6944.8467,8161.269,4467.475,6712.9434,7256.157,6669.9644,6358.09,5850.4453,6451.163,6893.5933,6076.1646,6255.086,6048.6367,5662.3877,5844.322,6441.151,7696.7417,5898.028,7623.8735,6283.122,7222.8774,8029.3247,6791.922,6497.286,7053.039,6824.2036,7023.135,6876.603,5464.68,7008.044,0,0,0,6635.4497,7643.651,6555.195,6862.5596,5579.6855,6070.2104,7166.9463,5949.75,7216.043,7187.631,7377.729,8591.651,6161.8774,6748.925,6761.7266,7258.715,6862.297,7460.483,6293.889,7178.178,5873.4863,5862.932,6044.8145,6598.2344,6794.3677,5794.0767,6822.103,7005.0063,6247.0015,6871.789,6819.2783,6523.977,7210.8936,6113.625,8204.682,
2386,714.5069584324654,7.3479476,21358.975,18141.885,24568.725,12567.203,15990.596,38713.92,20468.432,13681.746,18247.924,18120.516,16564.55,9321.745,14544.005,27699.717,19040.713,21957.498,11632.556,26741.016,10387.075,9873.807,19448.965,19731.371,15054.434,13483.282,13899.223,16853.213,36690.16,20692.092,30684.354,18070.242,20872.674,20218.453,18529.264,26631.361,47483.727,38124.02,16964.207,18821.678,22056.307,16287.383,19343.365,24865.748,17061.635,24831.787,23698.88,44009.125,30191.654,19468.39,15626.375,28336.611,0,0,0,34505.723,21669.004,16625.191,28174.045,17662.139,14791.563,17664.299,25621.244,27337.572,28721.057,23540.494,24512.002,39360.523,28894.959,23246.14,19442.105,21881.969,20159.09,35502.336,36765.457,23252.371,21877.088,21759.871,21324.016,22340.037,22093.299,20719.34,22134.322,23888.47,21369.2,22839.396,21148.615,21697.777,23597.828,20800.764,
2391,1636.150594746244,7.3518043,3177.6514,2941.9404,4954.5034,4776.4424,2865.1829,4028.5032,5025.765,2967.085,3080.2722,3453.9785,2673.8604,3716.255,2441.0044,3826.968,2629.9463,5245.7656,3522.2156,6530.1274,2182.2756,3166.2856,4462.6904,4616.758,1821.3201,4088.9038,7017.3965,7473.271,4424.673,4071.5034,4690.5127,4177.657,4692.8037,3504.5024,4701.499,3954.6538,4656.2866,4524.7197,6017.1226,4407.555,5977.2,6049.3745,5800.0615,6259.893,5229.669,5237.689,7071.9766,4559.1294,5150.2646,4947.7354,4017.9253,6621.259,0,0,0,3716.5066,6621.4624,6083.077,3144.0132,3408.6929,3361.6619,6374.7524,3251.84,5966.719,4207.057,6882.009,5713.1333,4609.755,3534.8896,6131.306,5845.5156,7227.742,6565.999,4380.9937,4404.714,4201.516,4928.684,4591.5435,4860.186,4355.0854,4654.4443,4699.3423,5036.8438,4111.5747,4696.6455,4624.7603,4587.3896,4037.7793,4004.0547,4527.436,
2394,920.5620991780123,7.3733096,9580.489,10634.835,9862.915,13471.109,11199.6045,10127.046,13643.681,7550.7236,6361.597,10425.649,6844.0576,11710.56,9487.447,10872.078,8736.96,11513.65,10045.305,13041.113,8389.134,9121.804,12146.851,10257.472,5667.3896,10191.497,19915.682,14904.491,10535.042,9293.304,13064.32,11105.118,11680.484,11636.604,11150.046,9186.103,11153.963,12387.847,12735.991,11834.762,16047.055,16542.111,16723.605,11215.603,10804.947,12639.288,13445.174,10858.377,12143.183,11946.41,16550.846,13135.445,0,0,0,7417.5386,13358.941,12081.503,6939.863,10477.294,8949.429,13954.223,9973.978,13180.194,9446.632,20401.703,11622.043,13217.406,10163.607,14461.836,13816.053,14502.593,16359.347,10425.446,11483.056,11771.426,12756.601,12159.579,11591.227,11519.533,11998.3955,11009.173,11794.93,11569.473,11312.4795,11172.086,10735.085,10982.267,12289.547,12306.921,
