row ID,row m/z,row retention time,5109-b1-beta_c18pos_65.mzML Peak height,5101-b1-control_c18pos_82.mzML Peak height,5109-b3-beta_c18pos_81.mzML Peak height,5103-b3-lyc_c18pos_63.mzML Peak height,5108-b1-control_c18pos_71.mzML Peak height,5113-b1-beta_c18pos_53.mzML Peak height,5112-b3-beta_c18pos_56.mzML Peak height,5105-b1-lyc_c18pos_76.mzML Peak height,5110-b3-lyc_c18pos_84.mzML Peak height,5110-b1-lyc_c18pos_59.mzML Peak height,5101-b3-control_c18pos_66.mzML Peak height,5113-b3-beta_c18pos_47.mzML Peak height,5103-b1-lyc_c18pos_35.mzML Peak height,5104-b3-lyc_c18pos_32.mzML Peak height,5112-b1-beta_c18pos_34.mzML Peak height,5107-b3-beta_c18pos_28.mzML Peak height,5107-b1-beta_c18pos_29.mzML Peak height,5102-b3-control_c18pos_33.mzML Peak height,5111-b3-control_c18pos_39.mzML Peak height,5105-b3-lyc_c18pos_21.mzML Peak height,5108-b3-control_c18pos_22.mzML Peak height,5102-b1-control_c18pos_5.mzML Peak height,5111-b1-control_c18pos_4.mzML Peak height,5104-b1-lyc_c18pos_10.mzML Peak height,5115-b3-lyc_c18pos_70.mzML Peak height,5115-b1-lyc_c18pos_36.mzML Peak height,5125-b1-control_c18pos_80.mzML Peak height,5118-b1-lyc_c18pos_57.mzML Peak height,5121-b1-beta_c18pos_69.mzML Peak height,5119-b1-control_c18pos_74.mzML Peak height,5122-b3-lyc_c18pos_75.mzML Peak height,5117-b1-lyc_c18pos_46.mzML Peak height,5114-b3-beta_c18pos_23.mzML Peak height,5124-b3-control_c18pos_68.mzML Peak height,5125-b3-control_c18pos_51.mzML Peak height,5114-b1-beta_c18pos_26.mzML Peak height,5120-b1-beta_c18pos_72.mzML Peak height,5119-b3-control_c18pos_58.mzML Peak height,5121-b3-beta_c18pos_48.mzML Peak height,5116-b3-control_c18pos_20.mzML Peak height,5126-b1-beta_c18pos_62.mzML Peak height,5123-b3-control_c18pos_40.mzML Peak height,5116-b1-control_c18pos_6.mzML Peak height,5124-b1-control_c18pos_45.mzML Peak height,5117-b3-lyc_c18pos_2.mzML Peak height,5122-b1-lyc_c18pos_14.mzML Peak height,5118-b3-lyc_c18pos_9.mzML Peak height,5123-b1-control_c18pos_11.mzML Peak height,5120-b3-beta_c18pos_54.mzML Peak height,5127-b3-control_c18pos_83.mzML Peak height,5129-b1-lyc_c18pos_78.mzML Peak height,5128-b3-lyc_c18pos_60.mzML Peak height,5134-b3-beta_c18pos_64.mzML Peak height,5136-b3-beta_c18pos_77.mzML Peak height,5127-b1-control_c18pos_30.mzML Peak height,PB1_c18pos_2.mzML Peak height,5132-b3-beta_c18pos_52.mzML Peak height,5130-b3-lyc_c18pos_50.mzML Peak height,5131-b1-beta_c18pos_38.mzML Peak height,5126-b3-beta_c18pos_24.mzML Peak height,5129-b3-lyc_c18pos_16.mzML Peak height,5134-b1-beta_c18pos_42.mzML Peak height,5132-b1-beta_c18pos_41.mzML Peak height,5133-b1-control_c18pos_27.mzML Peak height,5136-b1-beta_c18pos_44.mzML Peak height,5130-b1-lyc_c18pos_17.mzML Peak height,5128-b1-lyc_c18pos_8.mzML Peak height,5135-b3-lyc_c18pos_18.mzML Peak height,5133-b3-control_c18pos_15.mzML Peak height,5131-b3-beta_c18pos_3.mzML Peak height,5135-b1-lyc_c18pos_12.mzML Peak height,QC3_c18pos_13.mzML Peak height,QC2_c18pos_7.mzML Peak height,PB3_c18pos_4.mzML Peak height,PB2_c18pos_3.mzML Peak height,QC11_c18pos_61.mzML Peak height,QC14_c18pos_79.mzML Peak height,QC9_c18pos_49.mzML Peak height,QC10_c18pos_55.mzML Peak height,QC6_c18pos_31.mzML Peak height,QC8_c18pos_43.mzML Peak height,QC5_c18pos_25.mzML Peak height,QC15_c18pos_85.mzML Peak height,QC13_c18pos_73.mzML Peak height,QC7_c18pos_37.mzML Peak height,QC12_c18pos_67.mzML Peak height,QC4_c18pos_19.mzML Peak height,QC1_c18pos_1.mzML Peak height,
8305,846.6352479070431,8.853904,3632.3313,7088.8394,4924.6694,5896.769,9414.031,3841.9458,4342.7764,5380.3833,4931.337,3919.2073,8846.614,5347.2607,4179.1304,6583.869,4260.664,4236.2524,3019.3438,5035.2563,6051.071,7134.5166,11346.863,5535.8906,6298.718,5853.2383,11151.255,11348.474,5649.5444,5667.583,5774.982,5782.018,3892.6628,7426.415,7278.408,6210.83,7344.047,5186.136,7513.904,6512.463,4698.9194,7076.452,4727.3594,4180.781,6008.1494,4446.141,11713.415,6108.065,10468.259,3463.6423,7051.37,9263.779,5965.248,4586.8965,4476.445,5497.246,8488.7705,0,10369.256,3432.634,3659.4932,7697.8247,5333.062,7636.312,8736.055,5450.2935,5323.392,3440.259,5296.182,7915.1714,5486.3667,3432.114,8618.209,7044.641,7650.4316,0,1224.0425,6031.468,6776.3594,6481.1064,5932.347,6576.4097,5699.1343,5298.5312,4131.918,6472.4634,7032.015,6372.5244,6673.8037,6508.416,
8306,826.5715637294543,8.868078,8242.287,7280.78,5454.3223,7487.289,6424.0537,7275.9697,8030.332,8939.984,7844.211,9802.339,8473.548,5807.6025,9695.84,6370.5527,11943.601,10815.787,8646.161,7925.8833,9067.5625,8496.61,6041.2007,8699.631,10453.078,10727.322,9563.441,12259.095,8741.868,9259.388,10467.614,8053.2227,8418.351,8732.457,9710.325,9510.799,7954.361,8784.363,9818.213,9386.348,9719.781,9034.141,8972.518,7713.402,10868.32,11411.56,8176.166,6196.1963,11559.933,10159.386,9542.414,10496.731,9886.028,6406.0103,7594.4224,9949.105,12153.166,0,10489.732,8484.074,11028.302,7963.893,7917.0664,11601.861,9121.913,11726.023,10210.06,10477.009,11550.709,9289.389,6931.582,10343.679,13568.215,9618.655,8802.062,0,0,8817.051,9489.478,9237.005,9368.153,9224.271,9691.827,9333.854,7579.9614,7716.007,8819.862,7994.681,9489.105,9532.23,
8307,1599.209898612449,8.870958,6221.9805,6210.8584,2974.0247,4958.5576,5044.2803,5075.762,6262.2686,7012.031,7871.5513,8295.234,7907.768,3214.706,9599.852,3818.6272,12560.978,12227.968,9357.259,7995.1533,9380.404,6772.1655,3146.7554,7412.025,13122.52,10651.807,9785.897,16057.218,7850.71,9970.256,14081.243,8332.228,9783.505,9599.297,10696.396,10289.023,6737.186,10693.959,17754.771,10916.326,11854.943,7008.8506,11559.651,7148.868,20184.32,18335.863,8508.081,5412.9873,13393.129,14310.376,12202.469,11344.612,18354.004,5565.0474,9057.863,11423.518,17528.955,0,13520.541,6574.703,13587.942,7655.058,8199.694,17843.504,10559.284,17360.31,16587.572,8852.36,12843.805,9647.213,6142.011,13450.556,21233.56,11230.242,10741.704,0,0,8813.126,8714.872,9260.699,8843.781,9838.039,9349.502,10512.127,8841.46,8152.588,11902.581,8905.592,10335.851,11444.424,
8308,532.4389134773138,8.86783,12548.242,11133.007,12412.583,12037.678,11785.392,13394.525,14233.267,13862.129,12125.412,12924.551,13031.47,15321.979,11577.536,14314.568,11717.897,13205.999,14843.533,13331.79,13387.372,14592.778,14778.836,22159.14,22758.008,22424.443,12041.337,12572.657,11035.74,10811.084,11930.864,12303.916,13633.17,13543.378,14864.595,11469.7705,12614.792,13430.36,11212.281,12625.023,13378.718,13776.976,13776.286,13562.578,23187.422,11841.185,23803.635,16640.66,22411.164,18480.17,12574.017,10401.098,12605.665,12942.775,11579.658,11733.095,13213.131,15555.2705,13064.422,12535.764,11851.328,13326.341,14481.387,11877.161,12809.459,12981.573,11763.629,14837.122,19955.428,15304.834,15748.358,25156.44,18825.355,17086.842,20417.068,25825.738,19174.45,14865.519,11722.193,13644.918,13201.831,13397.44,12208.164,14703.164,10935.264,11277.127,13097.246,12185.809,13937.321,26572.762,
8309,658.5386173690608,8.869721,5125.8574,9611.553,11335.193,8407.967,4805.4414,5157.7876,10278.878,7305.7363,8035.0073,4034.4966,14433.399,8985.4375,5407.3965,11900.901,12426.798,7675.645,5567.8594,25420.111,12156.689,8071.203,6569.0215,22512.506,8165.3843,9615.388,8230.599,7003.6646,5215.854,8718.1045,17496.836,5819.339,12334.332,4714.0317,8869.969,12693.71,5755.52,7518.104,5383.074,8599.582,17757.29,7508.0947,4158.8525,13957.073,6146.408,9980.153,7814.5723,12420.927,9112.638,8277.282,6569.792,18780.54,9820.004,10756.497,6191.08,15350.309,12271.12,1134.9773,10034.053,8785.047,6070.328,6527.235,10598.579,9725.534,7785.455,4150.283,9295.363,8842.394,6697.5664,11325.184,5458.4644,5700.1377,5441.262,9082.463,10827.222,1537.0,1270.6626,11343.68,11069.61,11845.777,10940.238,10405.69,10367.222,12033.485,11749.081,11023.021,10943.011,12118.899,9397.475,9236.3125,
8310,788.6177430876104,8.866695,865810.56,868900.4,507969.72,797666.6,726806.9,698014.94,915178.0,998672.9,1001016.2,1147104.2,1191295.0,617262.06,1255945.0,653165.44,1391218.5,1377123.6,1067516.6,1039892.0,1218483.8,941768.4,567614.25,1029881.75,1711179.4,1478557.6,1098359.1,1792762.8,1157515.0,1303028.8,1543733.0,1137599.0,1204739.0,1311698.8,1312026.1,1204882.2,914875.9,1341745.6,1887020.9,1325428.0,1377562.4,978870.44,1479821.6,981855.3,2288476.5,1959676.4,1127564.6,753811.7,1780023.0,1725651.8,1421677.9,1384780.5,1981307.2,842560.3,971910.7,1454314.8,1775227.0,1006.44653,1496966.1,897235.25,1546197.4,994123.94,1123049.2,1943865.0,1363628.6,1980671.5,1588128.1,1219249.0,1486857.9,1316546.4,879738.9,1524955.5,2383822.5,1366330.1,1385751.2,1219.9186,1232.5317,1218674.5,1202964.0,1247887.0,1216088.5,1317716.6,1275978.0,1288189.2,1155829.4,1198132.8,1244636.2,1219527.8,1290285.1,1419514.5,
8311,875.7206502632206,8.869649,7441.585,8420.138,4237.645,6626.438,7356.6953,6341.655,8458.208,8706.447,10640.697,9388.012,10119.182,5358.2275,10910.001,5834.0483,11247.875,9692.284,8597.705,8713.93,11202.618,7553.0625,6366.021,9608.344,13432.297,12399.58,8659.361,13852.994,8970.242,12001.456,12597.344,8432.898,9457.961,11302.066,12016.383,10276.033,7987.101,10570.703,16046.748,11239.701,10873.17,8876.314,11532.879,8992.31,17473.902,13174.255,10956.08,7288.0205,15787.279,15649.192,13350.919,11880.1455,13273.0625,7955.842,9794.63,12022.331,12820.601,0,12166.155,7399.94,12809.501,7998.166,9953.823,13088.648,11676.253,15461.955,13509.193,10957.777,11144.308,11308.679,7967.2207,12247.492,16979.125,11240.781,12142.468,0,0,10237.9375,11292.018,11155.62,10895.022,11369.69,9819.039,11120.124,9299.325,10565.848,10459.487,11433.625,11644.957,12219.129,
8312,919.7464983619991,8.869911,15927.796,13443.285,8611.509,12587.413,12318.069,12447.0,13466.136,18323.32,15251.872,17466.45,20969.242,13111.916,18968.754,11803.562,19537.936,22064.688,18010.668,17633.508,18116.527,16083.919,11013.462,18462.521,22555.027,21134.602,17223.668,24153.416,17908.158,19226.652,20058.193,17339.64,16386.578,19790.523,20730.195,17970.588,16499.195,20891.354,24221.572,19928.129,19684.879,16351.546,23530.6,15277.213,28800.87,24610.06,18875.674,12879.915,22942.402,23579.396,20067.664,20037.38,23409.105,12969.657,16635.37,19122.844,24243.016,0,19567.76,14123.196,22990.03,16769.69,17604.781,23848.494,19902.592,24887.504,20078.37,17535.441,19652.822,19493.941,16960.04,22670.889,28732.568,22405.945,19580.062,0,0,18024.52,17583.006,21038.564,18061.783,19983.564,19450.389,19717.445,18023.547,17251.059,20369.904,18751.193,20978.889,21909.568,
8314,1600.21456095951,8.868538,4016.7202,3605.9282,1782.0,3189.316,2911.9026,2561.202,4466.837,5922.4,4623.4956,5575.5757,6057.6406,2487.3455,5783.7925,2186.3306,7415.4263,6232.9824,4881.8857,4569.8047,5938.228,3836.563,1962.9425,3851.5908,7345.172,6411.2803,4770.223,9383.558,4723.409,6340.087,7143.617,4910.202,6216.2036,6193.451,6744.885,5959.5635,4391.8643,6381.6196,9122.408,6520.5503,6636.066,5854.473,7617.1743,4551.821,12180.895,9620.433,4614.8647,2827.5461,8377.745,8967.985,7916.8403,7117.658,9442.791,4083.1555,4798.6724,7670.0137,8184.512,0,7717.3506,3684.3691,7760.349,5827.4224,5109.214,9099.264,6490.09,10521.995,7952.992,5178.9873,7479.513,6099.3306,3758.321,7156.1533,12820.993,6540.715,6431.3687,0,0,5261.685,5882.34,6267.2607,5869.3804,5682.9536,5570.911,6579.3516,6060.0117,5711.8276,6727.056,5580.085,6552.507,6614.8667,
8315,905.7311168698828,8.87089,29489.885,32414.104,20268.646,30317.262,26754.814,24191.264,30399.482,33065.984,32847.83,35989.684,33146.203,23308.371,37454.355,25397.633,42948.348,39123.066,38446.39,36120.42,36065.305,33056.832,20844.03,35135.805,43217.94,43124.83,32864.824,44237.117,34515.863,37232.94,43212.78,34557.03,33906.543,40121.297,38758.26,34065.76,29973.15,40146.598,45163.68,37230.695,37484.746,32723.37,39071.5,31707.557,53834.812,45943.367,36761.04,28501.062,44038.113,44429.496,38816.453,36953.566,43244.09,28972.348,31258.14,38746.43,44066.918,0,40851.586,31082.918,43358.63,33554.57,35347.418,46327.7,38810.2,46170.516,41423.477,37520.85,43179.945,37475.97,30180.027,42651.94,51650.785,41477.227,42959.51,0,0,33666.438,36787.63,36499.242,37466.23,40430.61,37815.75,38821.59,34965.023,34849.027,41010.05,35094.832,38265.562,41322.67,
8316,1598.206050452881,8.870955,5958.527,5295.2935,2491.2695,5487.611,4035.4119,5299.103,6644.0107,6804.6353,7369.8716,9441.82,7879.241,3942.438,12055.948,4226.397,10919.612,10173.551,8959.055,7944.1426,10020.715,7161.9907,2991.3745,6722.53,13636.628,11802.1045,8277.169,14442.223,8302.751,10275.172,12123.2,8042.3955,7844.173,9717.782,12009.015,8697.332,7268.148,10349.268,15173.733,9986.762,9776.563,6643.619,12083.436,7455.4263,18884.69,17813.223,6826.19,4676.121,12759.318,14009.379,11169.531,9776.471,16647.945,5684.31,6850.017,10759.115,14967.985,0,12451.353,6596.0034,14657.002,7013.0483,8275.431,17448.377,10906.53,17043.043,13610.897,8341.77,11782.009,11175.548,5241.5347,11929.135,20540.678,11378.174,10949.168,0,0,8790.927,8854.644,9357.801,8877.656,11476.507,8874.79,10085.886,8608.249,9878.157,8683.246,9214.077,9778.206,11124.06,
8317,602.5173685960406,8.870673,9351.1455,9296.693,9077.159,11145.892,9091.305,9235.375,9357.531,10181.519,9212.601,8436.97,8837.783,11251.558,9723.228,10865.128,10223.904,11378.963,10058.357,9145.615,9293.802,10885.491,11588.359,17498.518,16947.252,13743.919,9695.728,10503.308,9023.928,8717.484,8287.138,9227.721,9194.57,9054.622,10178.61,10099.524,9433.001,8741.306,7721.466,9635.861,11385.501,11635.69,9670.361,10287.153,14717.163,8884.411,17427.324,13322.563,15896.014,13461.953,8010.8,8697.851,7280.756,10976.541,8856.183,8657.892,9440.838,10598.71,8950.532,8994.844,8677.494,10967.147,10686.696,7994.654,9092.737,9305.543,9175.29,11569.372,15169.136,9443.477,11556.67,18053.697,12585.938,12573.259,15894.696,18526.64,13687.228,9381.001,8411.439,10235.45,9735.793,8959.717,9557.942,10107.881,9406.033,9642.235,10383.367,9830.94,9940.003,20966.54,
8318,1576.2251200957567,8.872723,23088.73,24289.572,8983.607,19945.896,17657.295,16979.838,25586.0,32635.557,29272.92,34071.312,39409.5,12330.938,42353.07,13148.84,46669.754,45590.285,32508.021,31360.893,37767.3,26932.291,12210.62,29741.56,62324.02,52776.62,33999.0,73068.625,38140.855,42814.484,56304.348,37822.984,40633.496,42242.492,46018.254,37960.246,25487.361,43899.453,76909.35,47063.273,47778.223,27468.957,50745.81,30311.89,94490.03,82813.695,30275.355,18112.814,65826.67,64713.992,54337.13,53133.02,90141.5,20755.871,32252.674,51732.49,71269.61,0,59732.023,26512.973,61180.82,33125.15,31684.408,82334.086,50706.836,79447.26,59749.242,35823.152,52628.0,39200.2,22436.41,53311.457,103962.07,47855.68,47662.473,0,0,39818.984,39488.836,39467.85,38248.258,46317.95,41663.305,41317.04,39351.977,38441.996,41152.355,38759.05,44266.7,49340.723,
8322,1577.2282554451085,8.8720045,23334.672,25368.887,8339.843,19103.662,18541.059,17932.67,27029.916,30741.496,29410.03,35988.3,36243.223,13915.4,42147.203,13628.561,43718.812,45176.336,34104.836,32360.21,37744.94,26008.637,12333.685,29047.873,67033.03,48307.383,32303.654,71487.625,39152.14,46845.965,56022.742,38614.633,37549.46,43218.188,43676.65,37887.516,26651.873,42954.43,80033.58,45556.082,48084.766,28847.678,54181.94,28553.674,89679.91,83500.13,32341.775,19320.498,63935.566,62546.895,54782.81,50528.176,84042.91,22360.629,29571.213,52520.363,71728.94,0,58579.336,23860.246,61335.1,28030.068,33326.91,77376.94,47687.03,84933.65,62169.098,37694.54,50634.566,40322.742,25885.639,49684.09,108241.09,44538.797,44291.043,0,0,39060.004,35582.586,40839.004,39166.82,41361.984,41559.062,41597.137,38855.31,37838.008,40154.613,39155.805,43872.52,46885.99,
8323,863.6837983004158,8.874292,7788.0283,7765.044,5907.136,6584.41,6439.7144,6116.677,7687.0127,7704.554,8712.165,8653.713,8413.468,6430.845,10402.27,5916.0024,9760.402,10024.592,8976.163,7764.3154,10101.571,8146.2896,6356.1304,11058.3955,10259.52,10799.977,8365.1875,10818.696,7885.209,9518.19,8980.4795,9094.722,8323.107,9505.221,10901.22,8555.293,8001.954,10160.327,9930.191,8429.303,9581.8545,8140.0015,9508.565,8110.6763,11690.969,10673.858,9348.737,8919.153,12091.766,10036.437,9296.091,9761.676,10186.427,6479.1616,8737.796,8963.19,10868.296,0,9385.705,7661.704,10799.216,8263.684,8358.493,10332.79,9646.017,11748.9,8996.822,8985.187,9859.752,8956.118,7869.882,10514.197,11189.92,9825.223,10246.389,0,0,9104.676,8662.118,7813.8286,9286.798,9875.03,9949.383,8548.471,9641.688,8419.527,8995.139,8939.252,9454.758,10050.449,
8326,846.6652725363981,8.879519,6441.1836,6707.52,3431.7756,5103.4736,5666.029,5765.678,5384.0005,7219.308,6901.8906,6737.2734,6737.456,5052.82,8099.4565,4248.329,7611.9653,8566.056,7615.4067,6627.7334,5635.101,6288.8115,4374.4517,7063.0405,9931.674,8836.158,7508.57,9945.022,6862.664,8832.054,8595.689,7278.1826,8315.151,7724.2817,8071.936,8137.502,6575.8413,7780.209,9209.589,7905.0723,7828.017,7625.1724,8616.982,7031.726,11773.372,9452.438,7540.5513,5462.1143,9112.699,8463.456,10032.001,5556.2,9317.107,5549.1074,6384.364,8916.711,10018.605,0,9248.412,6345.9336,8394.389,6513.362,7274.8853,10415.146,8830.85,10146.781,8898.639,7695.641,9029.409,7298.1445,6024.0312,8886.46,11016.628,8851.818,10172.829,0,0,8131.7803,8127.8853,7563.111,7548.5176,8394.325,7081.6333,7898.4766,8161.931,7502.245,8165.152,7000.205,7978.4956,9605.422,
8327,846.6641098868774,8.877955,6441.1836,6707.52,3817.9822,5127.4053,5666.029,5765.678,6227.138,7219.308,6901.8906,6737.2734,8105.8027,5052.82,8099.4565,4248.329,7611.9653,8566.056,7615.4067,6651.973,7479.46,6288.8115,4374.4517,7063.0405,9931.674,8836.158,7508.57,9945.022,6862.664,8832.054,7953.635,7278.1826,8315.151,7724.2817,8071.936,8137.502,6575.8413,7780.209,9209.589,8140.7603,7828.017,7625.1724,8616.982,7031.726,11773.372,9452.438,7540.5513,5462.1143,10498.898,8135.464,10032.001,8234.878,9317.107,5896.594,6384.364,8916.711,10018.605,0,9248.412,6345.9336,8394.389,6513.362,6696.6167,10415.146,8830.85,10146.781,8898.639,7695.641,9029.409,7450.0874,6024.0312,8886.46,11016.628,8851.818,10172.829,1100.5736,0,8131.7803,8127.8853,7563.111,7548.5176,8394.325,7270.0664,8320.249,8161.931,7820.9087,8165.152,7000.205,7978.4956,9605.422,
8328,778.5752621181423,8.880394,7147.223,6621.209,6234.8145,8431.419,6683.6763,6246.0913,7977.6514,8301.908,8693.967,5744.3125,9490.946,9072.115,6544.5303,9041.083,8615.425,10607.792,10484.986,11649.685,8815.711,9145.083,9401.405,8137.103,6910.572,7488.1665,8303.14,10168.264,12441.039,11658.795,6516.0015,14140.454,7230.3164,6988.3623,9723.182,7263.471,13395.787,12473.721,10620.344,9841.522,8687.481,7261.4863,8188.4946,6615.7427,7887.1006,5883.4595,8700.227,5684.6235,12411.001,6930.882,7453.9185,8106.661,7336.202,7458.544,7054.3496,7438.7764,7027.9453,1075.0198,9802.366,6161.144,7371.105,11789.454,9098.177,15607.565,13629.599,9824.256,9942.111,9837.858,8287.729,11240.914,7846.703,8100.6753,11139.026,9643.569,10866.814,2319.1882,1366.0054,8433.806,8777.085,9141.697,8999.127,8984.745,9232.139,9791.038,8166.121,8363.563,8207.771,9016.436,11569.143,9146.022,
8335,920.7500248791123,8.86952,8393.018,9406.09,6341.6504,8946.084,7230.247,7010.6265,9662.241,9478.368,8952.041,10315.553,11283.723,6688.131,12376.071,7119.1494,11390.962,11040.689,10190.046,9880.213,10175.889,9208.135,6597.791,11668.775,14911.005,12548.655,9409.445,15029.744,10719.353,11522.048,12224.353,9834.351,11962.26,13081.793,14019.838,11254.228,11144.254,11361.011,13600.22,12516.609,12077.96,10456.083,11874.859,10429.802,15810.707,15218.747,11372.328,7865.0127,15314.547,14445.428,11738.86,12111.0625,14916.492,9280.347,8796.129,12334.533,13539.691,0,12379.554,9903.345,13029.713,10568.911,10067.73,15196.223,12751.038,15353.396,13230.95,11195.647,11868.12,10880.075,8702.206,15035.192,17072.537,15023.088,12292.922,0,0,12005.842,12015.023,11336.474,10069.891,12222.945,11738.694,12828.654,11255.43,10269.701,10374.597,11919.108,12831.709,13797.037,
8339,856.6419491047066,8.893906,3091.2441,4487.9844,3816.8643,4789.841,6306.534,2091.5588,7126.954,11817.294,6263.715,10340.186,5969.098,4804.9336,3148.8523,5979.7285,6639.2476,6460.241,6357.686,5473.6465,5714.96,11254.84,6626.017,3498.1875,5625.316,8584.655,5702.532,6210.1377,12373.175,7663.654,4663.3574,16796.387,8583.803,6469.9966,9628.577,6551.692,9596.087,9057.691,5774.697,11480.926,6902.524,7080.245,5042.335,7087.986,8062.7275,8793.712,8222.822,6279.984,9996.126,9717.11,6733.245,3511.7063,5807.04,7209.5273,8304.442,8922.093,5266.586,1060.4298,6303.6836,4816.179,9056.021,6652.2227,8067.4023,11704.711,4450.0728,2944.7854,8005.776,5381.764,7041.414,10278.688,5000.3477,7753.064,10420.687,6708.0454,7435.0576,1112.3572,1049.8025,6408.0713,7254.328,7038.1006,6467.466,6617.594,6714.553,7882.1665,7679.397,7039.3765,6441.3047,7201.8135,7151.8315,9156.422,
8341,862.6248540451597,8.847103,2585.278,3154.075,4088.4495,4497.7725,3960.0007,2612.7153,4184.152,3974.6382,3985.9185,3723.611,2656.779,3695.8203,4589.3667,3082.6453,4410.156,5157.024,9847.552,5070.2544,3298.1023,4369.853,3524.3718,3751.931,2676.11,3985.7534,3564.093,4678.225,4648.494,3231.0715,4317.837,6561.149,3507.2405,5675.7163,5654.613,4610.019,4101.036,4843.568,4390.2266,5162.8735,6089.281,3822.061,2958.4114,4113.595,6366.1514,5714.4976,3936.6467,3872.0667,4223.1465,5975.983,6371.4785,5766.6875,5127.6426,4696.548,3529.506,3453.7615,4200.284,0,4761.346,3423.9355,3482.9338,3451.821,6048.9097,4675.616,4772.303,4084.6494,6084.3506,3443.058,4646.0835,4585.0527,3061.0784,4009.1208,5537.873,3965.516,4903.104,0,0,3757.2744,4378.1045,3929.0952,4077.4463,3665.5625,4587.3794,5436.936,4382.038,3852.8396,4115.5894,5116.6724,4188.694,4306.1484,
8343,798.6350099202364,8.894419,6228.352,10094.145,6097.713,8889.296,11253.257,9721.361,10412.878,11518.392,10262.22,9313.578,11909.381,8313.278,11846.995,10536.792,10536.063,9077.231,9821.549,7593.6187,12667.991,12226.099,13522.466,9996.805,13578.6875,14072.41,12284.167,13154.354,13686.682,10336.719,8979.12,11833.6455,15373.229,9863.57,10157.959,8490.088,15231.016,12063.455,12017.474,12296.277,7571.8833,8811.946,14166.273,10470.543,11517.745,10468.111,10737.521,12689.151,13302.729,11316.248,12286.613,10188.828,7859.089,7406.1235,7835.509,7372.8945,12661.198,0,10369.242,8522.75,10060.019,17062.713,7659.0264,12765.638,12346.03,10004.475,11146.794,9817.733,8874.228,12856.559,9710.514,11900.015,12583.232,11186.877,12063.23,1278.6797,1005.1834,12284.11,10352.89,10365.645,10852.099,10192.418,10768.87,11811.783,9101.32,10571.937,12048.86,9974.52,11022.102,12271.122,
8354,1562.149960692561,8.91926,2620.2407,2329.6943,2501.5527,3106.4983,2735.6018,3194.1187,3366.039,2643.3477,3161.353,3235.002,4057.8801,3431.4058,4002.9343,2996.102,3218.4243,6204.241,5962.6035,5341.4272,4306.7637,4072.827,2877.9368,3314.2612,6295.9863,3493.8606,3798.6548,4383.5044,3285.7864,2345.1143,4508.623,4040.614,3228.7715,6145.489,6301.3135,3381.0317,2977.593,5088.605,3297.2688,4064.666,6320.966,3236.2866,4199.083,3319.4856,4827.406,3581.2124,4374.3276,2171.4907,4877.918,3303.2483,4180.372,5173.1006,4717.7705,3387.2568,3239.2522,4353.949,4976.183,0,5546.0884,3853.9949,3623.703,5648.5884,5506.864,4899.681,5153.945,6039.24,3835.8284,6246.8315,3493.275,5367.0,3433.2393,5365.9067,7843.9756,4417.766,4420.1553,0,0,3425.9717,4581.817,4645.9355,3758.689,3920.0396,4301.654,4937.136,3569.756,3703.2227,4617.4097,4163.2085,5127.746,4685.366,
8356,1541.1702422745623,8.921354,3824.1492,4876.23,3666.3223,5235.9756,3913.4517,3404.0671,6834.924,3844.391,6424.7764,4548.665,8391.699,5052.9644,6709.1978,5607.84,6210.607,9682.607,9004.582,6975.8184,7291.3687,6216.9097,4810.26,6449.7017,12889.524,6279.4604,7682.7036,8117.935,5317.2417,5354.035,6762.483,8105.6763,6481.027,7970.955,9496.509,6519.7637,6549.9756,8068.7056,7010.9727,7170.2715,10947.675,5657.6567,7914.0366,5777.8735,9991.127,6329.641,7961.2217,3100.7734,8713.898,6582.023,7219.273,9114.761,8756.241,6057.914,6658.1436,6692.158,8625.979,0,9690.319,6200.7935,6548.761,6747.2373,7801.4766,8564.161,8758.953,10943.125,7415.709,8380.8955,7229.8403,10086.562,5488.0938,8214.957,17239.916,7743.8564,8333.1875,0,0,6227.012,7806.0938,7102.383,7171.8247,7189.345,6706.4214,6831.6636,6770.5933,7331.756,9231.949,6929.3276,8648.454,7974.159,
8357,1540.1672253396566,8.920372,4577.397,5712.709,4586.0737,5344.3765,4132.9683,4698.1973,7108.5576,3936.9956,6190.136,5398.673,7731.5176,6109.7295,6622.111,5285.946,5847.9604,10389.065,9116.717,8307.299,8141.5874,6025.88,4867.58,6092.5483,12248.239,6348.298,6433.1777,8749.004,7027.8755,6166.213,6443.0415,7048.885,6190.296,7890.96,8516.236,6721.945,6172.5044,8224.02,7254.674,8162.3555,9450.464,6346.2,8697.427,6719.426,9223.7,6028.3696,8940.657,3438.71,9393.515,7118.9824,7847.062,8930.294,9854.683,6750.7603,7418.5107,7791.008,8540.009,0,11259.87,6308.3276,7598.7603,8736.397,8202.914,8628.675,10514.745,12744.006,7435.8604,8860.723,6581.021,11453.448,6153.925,8080.791,17676.598,8464.0,9415.033,0,0,6591.699,6513.7534,7393.5347,7866.1655,8069.8438,7097.794,7763.3887,6178.622,6902.4707,6938.183,7187.216,9320.671,9155.242,
