mz_rt,b1,b3,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
373.2483_1.147,9605.614346609673,28750.104313899265,2.993052112699766,0.00116,1.5816173981407262,2.9355420107730814,373.2483,1.147,17659.41,373.2483_1.147,373.2483_1.147,1
464.1914_0.656,4236.4062710876,10550.230702364506,2.49037274219122,0.00301,1.3163616913155054,2.5214335044061564,464.1914,0.656,5211.399,464.1914_0.656,464.1914_0.656,1
480.3082_3.357,38138.237933075805,27624.430460624626,0.7243237222731529,0.00552,-0.4652934692128014,2.258060922270801,480.3082,3.357,31377.506,480.3082_3.357,480.3082_3.357,1
502.2902_3.355,9811.81930225558,7124.608573226869,0.7261251306971211,0.0195,-0.4617099104671132,1.709965388637482,502.2902,3.355,8336.037,502.2902_3.355,502.2902_3.355,1
508.3393_2.879,9329.972187591455,7898.385692886836,0.8465604756455137,0.0275,-0.24031496144164521,1.5606673061697374,508.3393,2.879,8594.857,508.3393_2.879,508.3393_2.879,1
522.3564_3.24,1298845.8633950467,937427.7883514451,0.7217390567816163,0.0024,-0.4704507668238633,2.619788758288394,522.3564,3.24,1107699.5,Cluster_522.3564_3.24,1043.703_3.238;1065.6846_3.239;522.3564_3.24;639.47_3.238,4
526.2644_1.714,13338.45962966226,48727.85043821498,3.6531842349961665,2.61e-5,1.8691545125866045,4.583359492661719,526.2644,1.714,33940.074,Cluster_526.2644_1.714,463.2323_1.708;526.2644_1.714;531.2196_1.712,3
536.437_10.971,25114.237527110083,59392.25850336807,2.3648840001316334,3.5e-6,1.2417694197003282,5.455931955649724,536.437,10.971,28154.94,Cluster_536.437_10.971,536.437_10.971;537.4409_10.971,2
542.3237_2.234,20831.54006401709,14727.595479006646,0.7069854381263938,0.00886,-0.5002475949293389,2.0525662781129492,542.3237,2.234,18910.764,542.3237_2.234,542.3237_2.234,1
543.4017_4.622,5518.977803802786,4552.809484584461,0.8249370891557856,0.0222,-0.27764399325456257,1.6536470255493614,543.4017,4.622,4817.311,543.4017_4.622,543.4017_4.622,1
544.3374_3.238,190770.22918022578,158423.25562786884,0.8304401389495744,0.00515,-0.2680519174921587,2.288192770958809,544.3374,3.238,182072.72,Cluster_544.3374_3.238,544.3374_3.238;560.3108_3.237,2
550.3862_3.859,19458.00854328934,16171.434401167802,0.8310940127912007,0.0324,-0.26691641197589644,1.489454989793388,550.3862,3.859,18532.256,550.3862_3.859,550.3862_3.859,1
552.4018_4.301,13138.60038474685,10922.211967340849,0.8313071139617658,0.0243,-0.2665465373424901,1.6143937264016879,552.4018,4.301,12426.859,552.4018_4.301,552.4018_4.301,1
563.4273_4.415,20558.306388112753,17702.683932360622,0.8610964151500674,0.0198,-0.21575331269922407,1.7033348097384688,563.4273,4.415,17268.982,563.4273_4.415,563.4273_4.415,1
568.4266_4.64,23860.94549430843,29004.88183483811,1.2155797364256444,0.00466,0.28164453061294276,2.33161408331,568.4266,4.64,30159.934,568.4266_4.64,568.4266_4.64,1
577.5185_8.358,11622.134076177214,8964.378308288115,0.7713194710653952,0.00201,-0.37459956437202135,2.696803942579511,577.5185,8.358,9950.561,577.5185_8.358,577.5185_8.358,1
578.3923_2.734,10278.729318000016,7993.1755420258405,0.7776423811480535,0.0214,-0.3628212475923835,1.6695862266508092,578.3923,2.734,9076.363,578.3923_2.734,578.3923_2.734,1
593.4757_4.54,6899.765741953636,3726.122688128891,0.5400361153527883,7.36e-5,-0.8888722029851471,4.133122185662502,593.4757,4.54,4907.9043,593.4757_4.54,593.4757_4.54,1
593.4762_4.644,8765.748836184586,5424.410121992065,0.6188187938491191,7.92e-5,-0.6924110820351436,4.101274818410507,593.4762,4.644,6266.7153,593.4762_4.644,593.4762_4.644,1
593.4768_4.312,7959.064848186558,4010.000817582885,0.5038281373591958,0.00109,-0.9889964001771862,2.962573502059376,593.4768,4.312,4877.44,593.4768_4.312,593.4768_4.312,1
595.4929_4.645,27549.385003391086,16328.596062193463,0.59270274309875,2.67e-6,-0.7546193604022432,5.573488738635425,595.4929,4.645,19320.225,Cluster_595.4929_4.645,577.4817_4.655;595.4929_4.645,2
596.4154_4.906,7381.532680961367,13691.514306170851,1.8548335282026653,1.44e-4,0.891289710396638,3.8416375079047502,596.4154,4.906,9519.12,596.4154_4.906,596.4154_4.906,1
597.5086_5.242,4985.247129204144,3632.6357245326,0.728677160907873,1.23e-5,-0.4566483221989079,4.910094888560602,597.5086,5.242,3913.0447,597.5086_5.242,597.5086_5.242,1
605.5497_9.629,15062.359723267806,10305.625710798682,0.684197290473611,2.47e-4,-0.5475157040642517,3.607303046740334,605.5497,9.629,12343.13,Cluster_605.5497_9.629,605.5497_9.629;882.6062_9.627;887.5614_9.632,3
610.431_5.16,14213.552976096007,18111.633971940577,1.2742509914586637,0.0189,0.3496494757639418,1.723538195826756,610.431,5.16,14802.413,610.431_5.16,610.431_5.16,1
610.5401_9.655,34961.41300681047,43354.28761665579,1.240061081290118,0.0165,0.31041118472829426,1.7825160557860937,610.5401,9.655,35787.31,610.5401_9.655,610.5401_9.655,1
610.5401_9.784,31934.164939512597,41375.96017463462,1.2956643849308724,0.0127,0.373692066293376,1.8961962790440432,610.5401,9.784,30722.396,Cluster_610.5401_9.784,575.5027_9.782;610.5401_9.784,2
617.4748_4.643,55546.775965533496,31103.418796726102,0.5599500287113985,9.04e-4,-0.8366300115511343,3.0438315695246367,617.4748,4.643,35170.414,617.4748_4.643,617.4748_4.643,1
619.4811_4.462,5201.87755702493,3737.1153162000983,0.7184166246191765,0.0448,-0.47710735953806993,1.348721986001856,619.4811,4.462,4065.7634,619.4811_4.462,619.4811_4.462,1
619.4903_4.953,28236.641104272345,17393.474254992652,0.6159894936073304,1.96e-5,-0.699022350541643,4.707743928643524,619.4903,4.953,17660.412,Cluster_619.4903_4.953,317.2685_4.946;619.4903_4.953;620.4935_4.951;641.4722_4.95,4
634.5399_9.061,28263.281609851812,47167.43105552368,1.668858970682385,3.17e-4,0.7388620428408129,3.4989407377822483,634.5399,9.061,32500.328,Cluster_634.5399_9.061,634.5399_9.061;639.4955_9.064,2
634.54_8.941,19173.601637438634,30172.150852577797,1.5736297970050261,3.48e-4,0.6540961807161098,3.4584207560534193,634.54,8.941,23433.549,634.54_8.941,634.54_8.941,1
636.5558_9.845,52243.1928439278,63983.17889495178,1.224718004623037,0.0237,0.2924496021538338,1.6252516539898962,636.5558,9.845,54340.453,636.5558_9.845,636.5558_9.845,1
636.5558_9.995,65908.29925334034,81028.26404737397,1.22940911790054,0.0321,0.2979650899561051,1.493494967595128,636.5558,9.995,64773.688,Cluster_636.5558_9.995,636.5558_9.995;641.5114_9.997,2
643.38_0.69,2236.6449466782465,3315.831464375317,1.4825023834470574,0.00995,0.5680344242211851,2.0021769192542744,643.38,0.69,2719.4695,643.38_0.69,643.38_0.69,1
